id,status,n_drones,coordinator,controller
2449,toBeDone,19,mpc_central,mpc_agent_adaptive
2450,done,19,dmpc_admm,mpc_agent
2451,toBeDone,19,dmpc_admm,mpc_agent_adaptive
2588,done,19,mpc_central,mpc_agent
2589,toBeDone,19,mpc_central,mpc_agent_adaptive
2590,done,19,dmpc_admm,mpc_agent
2591,toBeDone,19,dmpc_admm,mpc_agent_adaptive
2728,done,19,mpc_central,mpc_agent
2729,toBeDone,19,mpc_central,mpc_agent_adaptive
2730,done,19,dmpc_admm,mpc_agent
2731,toBeDone,19,dmpc_admm,mpc_agent_adaptive
72,done,20,mpc_central,mpc_agent
73,toBeDone,20,mpc_central,mpc_agent_adaptive
74,done,20,dmpc_admm,mpc_agent
75,toBeDone,20,dmpc_admm,mpc_agent_adaptive
212,done,20,mpc_central,mpc_agent
213,toBeDone,20,mpc_central,mpc_agent_adaptive
214,done,20,dmpc_admm,mpc_agent
215,toBeDone,20,dmpc_admm,mpc_agent_adaptive
352,done,20,mpc_central,mpc_agent
353,toBeDone,20,mpc_central,mpc_agent_adaptive
354,done,20,dmpc_admm,mpc_agent
355,toBeDone,20,dmpc_admm,mpc_agent_adaptive
492,done,20,mpc_central,mpc_agent
493,toBeDone,20,mpc_central,mpc_agent_adaptive
494,done,20,dmpc_admm,mpc_agent
495,toBeDone,20,dmpc_admm,mpc_agent_adaptive
632,done,20,mpc_central,mpc_agent
633,toBeDone,20,mpc_central,mpc_agent_adaptive
634,done,20,dmpc_admm,mpc_agent
635,toBeDone,20,dmpc_admm,mpc_agent_adaptive
772,done,20,mpc_central,mpc_agent
773,toBeDone,20,mpc_central,mpc_agent_adaptive
774,done,20,dmpc_admm,mpc_agent
775,toBeDone,20,dmpc_admm,mpc_agent_adaptive
912,done,20,mpc_central,mpc_agent
913,toBeDone,20,mpc_central,mpc_agent_adaptive
914,done,20,dmpc_admm,mpc_agent
915,toBeDone,20,dmpc_admm,mpc_agent_adaptive
1052,done,20,mpc_central,mpc_agent
1053,toBeDone,20,mpc_central,mpc_agent_adaptive
1054,done,20,dmpc_admm,mpc_agent
1055,toBeDone,20,dmpc_admm,mpc_agent_adaptive
1192,done,20,mpc_central,mpc_agent
1193,toBeDone,20,mpc_central,mpc_agent_adaptive
1194,done,20,dmpc_admm,mpc_agent
1195,toBeDone,20,dmpc_admm,mpc_agent_adaptive
1332,done,20,mpc_central,mpc_agent
1333,toBeDone,20,mpc_central,mpc_agent_adaptive
1334,done,20,dmpc_admm,mpc_agent
1335,toBeDone,20,dmpc_admm,mpc_agent_adaptive
1472,done,20,mpc_central,mpc_agent
1473,toBeDone,20,mpc_central,mpc_agent_adaptive
1474,done,20,dmpc_admm,mpc_agent
1475,toBeDone,20,dmpc_admm,mpc_agent_adaptive
1612,done,20,mpc_central,mpc_agent
1613,toBeDone,20,mpc_central,mpc_agent_adaptive
1614,done,20,dmpc_admm,mpc_agent
1615,toBeDone,20,dmpc_admm,mpc_agent_adaptive
1752,done,20,mpc_central,mpc_agent
1753,toBeDone,20,mpc_central,mpc_agent_adaptive
1754,done,20,dmpc_admm,mpc_agent
1755,toBeDone,20,dmpc_admm,mpc_agent_adaptive
1892,done,20,mpc_central,mpc_agent
1893,toBeDone,20,mpc_central,mpc_agent_adaptive
1894,done,20,dmpc_admm,mpc_agent
1895,toBeDone,20,dmpc_admm,mpc_agent_adaptive
2032,done,20,mpc_central,mpc_agent
2033,toBeDone,20,mpc_central,mpc_agent_adaptive
2034,done,20,dmpc_admm,mpc_agent
2035,toBeDone,20,dmpc_admm,mpc_agent_adaptive
2172,done,20,mpc_central,mpc_agent
2173,toBeDone,20,mpc_central,mpc_agent_adaptive
2174,done,20,dmpc_admm,mpc_agent
2175,toBeDone,20,dmpc_admm,mpc_agent_adaptive
2312,done,20,mpc_central,mpc_agent
2313,toBeDone,20,mpc_central,mpc_agent_adaptive
2314,done,20,dmpc_admm,mpc_agent
2315,toBeDone,20,dmpc_admm,mpc_agent_adaptive
2452,done,20,mpc_central,mpc_agent
2453,toBeDone,20,mpc_central,mpc_agent_adaptive
2454,done,20,dmpc_admm,mpc_agent
2455,toBeDone,20,dmpc_admm,mpc_agent_adaptive
2592,done,20,mpc_central,mpc_agent
2593,toBeDone,20,mpc_central,mpc_agent_adaptive
2594,done,20,dmpc_admm,mpc_agent
2595,toBeDone,20,dmpc_admm,mpc_agent_adaptive
2732,done,20,mpc_central,mpc_agent
2733,toBeDone,20,mpc_central,mpc_agent_adaptive
2734,done,20,dmpc_admm,mpc_agent
2735,toBeDone,20,dmpc_admm,mpc_agent_adaptive
76,done,21,mpc_central,mpc_agent
77,toBeDone,21,mpc_central,mpc_agent_adaptive
78,done,21,dmpc_admm,mpc_agent
79,toBeDone,21,dmpc_admm,mpc_agent_adaptive
216,done,21,mpc_central,mpc_agent
217,toBeDone,21,mpc_central,mpc_agent_adaptive
218,done,21,dmpc_admm,mpc_agent
219,toBeDone,21,dmpc_admm,mpc_agent_adaptive
356,done,21,mpc_central,mpc_agent
357,toBeDone,21,mpc_central,mpc_agent_adaptive
358,done,21,dmpc_admm,mpc_agent
359,toBeDone,21,dmpc_admm,mpc_agent_adaptive
496,done,21,mpc_central,mpc_agent
497,toBeDone,21,mpc_central,mpc_agent_adaptive
498,done,21,dmpc_admm,mpc_agent
499,toBeDone,21,dmpc_admm,mpc_agent_adaptive
636,done,21,mpc_central,mpc_agent
637,toBeDone,21,mpc_central,mpc_agent_adaptive
638,done,21,dmpc_admm,mpc_agent
639,toBeDone,21,dmpc_admm,mpc_agent_adaptive
776,done,21,mpc_central,mpc_agent
777,toBeDone,21,mpc_central,mpc_agent_adaptive
778,done,21,dmpc_admm,mpc_agent
779,toBeDone,21,dmpc_admm,mpc_agent_adaptive
916,done,21,mpc_central,mpc_agent
917,toBeDone,21,mpc_central,mpc_agent_adaptive
918,done,21,dmpc_admm,mpc_agent
919,toBeDone,21,dmpc_admm,mpc_agent_adaptive
1056,done,21,mpc_central,mpc_agent
1057,toBeDone,21,mpc_central,mpc_agent_adaptive
1058,done,21,dmpc_admm,mpc_agent
1059,toBeDone,21,dmpc_admm,mpc_agent_adaptive
1196,done,21,mpc_central,mpc_agent
1197,toBeDone,21,mpc_central,mpc_agent_adaptive
1198,done,21,dmpc_admm,mpc_agent
1199,toBeDone,21,dmpc_admm,mpc_agent_adaptive
1336,done,21,mpc_central,mpc_agent
1337,toBeDone,21,mpc_central,mpc_agent_adaptive
1338,done,21,dmpc_admm,mpc_agent
1339,toBeDone,21,dmpc_admm,mpc_agent_adaptive
1476,done,21,mpc_central,mpc_agent
1477,toBeDone,21,mpc_central,mpc_agent_adaptive
1478,done,21,dmpc_admm,mpc_agent
1479,toBeDone,21,dmpc_admm,mpc_agent_adaptive
1616,done,21,mpc_central,mpc_agent
1617,toBeDone,21,mpc_central,mpc_agent_adaptive
1618,done,21,dmpc_admm,mpc_agent
1619,toBeDone,21,dmpc_admm,mpc_agent_adaptive
1756,done,21,mpc_central,mpc_agent
1757,toBeDone,21,mpc_central,mpc_agent_adaptive
1758,done,21,dmpc_admm,mpc_agent
1759,toBeDone,21,dmpc_admm,mpc_agent_adaptive
1896,done,21,mpc_central,mpc_agent
1897,toBeDone,21,mpc_central,mpc_agent_adaptive
1898,done,21,dmpc_admm,mpc_agent
1899,toBeDone,21,dmpc_admm,mpc_agent_adaptive
2036,done,21,mpc_central,mpc_agent
2037,toBeDone,21,mpc_central,mpc_agent_adaptive
2038,done,21,dmpc_admm,mpc_agent
2039,toBeDone,21,dmpc_admm,mpc_agent_adaptive
2176,done,21,mpc_central,mpc_agent
2177,toBeDone,21,mpc_central,mpc_agent_adaptive
2178,done,21,dmpc_admm,mpc_agent
2179,toBeDone,21,dmpc_admm,mpc_agent_adaptive
2316,done,21,mpc_central,mpc_agent
2317,toBeDone,21,mpc_central,mpc_agent_adaptive
2318,done,21,dmpc_admm,mpc_agent
2319,toBeDone,21,dmpc_admm,mpc_agent_adaptive
2456,done,21,mpc_central,mpc_agent
2457,toBeDone,21,mpc_central,mpc_agent_adaptive
2458,done,21,dmpc_admm,mpc_agent
2459,toBeDone,21,dmpc_admm,mpc_agent_adaptive
2596,done,21,mpc_central,mpc_agent
2597,toBeDone,21,mpc_central,mpc_agent_adaptive
2598,done,21,dmpc_admm,mpc_agent
2599,toBeDone,21,dmpc_admm,mpc_agent_adaptive
2736,done,21,mpc_central,mpc_agent
2737,toBeDone,21,mpc_central,mpc_agent_adaptive
2738,done,21,dmpc_admm,mpc_agent
2739,toBeDone,21,dmpc_admm,mpc_agent_adaptive
80,done,22,mpc_central,mpc_agent
81,toBeDone,22,mpc_central,mpc_agent_adaptive
82,done,22,dmpc_admm,mpc_agent
83,toBeDone,22,dmpc_admm,mpc_agent_adaptive
220,done,22,mpc_central,mpc_agent
221,toBeDone,22,mpc_central,mpc_agent_adaptive
222,done,22,dmpc_admm,mpc_agent
223,toBeDone,22,dmpc_admm,mpc_agent_adaptive
360,done,22,mpc_central,mpc_agent
361,toBeDone,22,mpc_central,mpc_agent_adaptive
362,done,22,dmpc_admm,mpc_agent
363,toBeDone,22,dmpc_admm,mpc_agent_adaptive
500,done,22,mpc_central,mpc_agent
501,toBeDone,22,mpc_central,mpc_agent_adaptive
502,done,22,dmpc_admm,mpc_agent
503,toBeDone,22,dmpc_admm,mpc_agent_adaptive
640,done,22,mpc_central,mpc_agent
641,toBeDone,22,mpc_central,mpc_agent_adaptive
642,done,22,dmpc_admm,mpc_agent
643,toBeDone,22,dmpc_admm,mpc_agent_adaptive
780,done,22,mpc_central,mpc_agent
781,toBeDone,22,mpc_central,mpc_agent_adaptive
782,done,22,dmpc_admm,mpc_agent
783,toBeDone,22,dmpc_admm,mpc_agent_adaptive
920,done,22,mpc_central,mpc_agent
921,toBeDone,22,mpc_central,mpc_agent_adaptive
922,done,22,dmpc_admm,mpc_agent
923,toBeDone,22,dmpc_admm,mpc_agent_adaptive
1060,done,22,mpc_central,mpc_agent
1061,toBeDone,22,mpc_central,mpc_agent_adaptive
1062,done,22,dmpc_admm,mpc_agent
1063,toBeDone,22,dmpc_admm,mpc_agent_adaptive
1200,done,22,mpc_central,mpc_agent
1201,toBeDone,22,mpc_central,mpc_agent_adaptive
1202,done,22,dmpc_admm,mpc_agent
1203,toBeDone,22,dmpc_admm,mpc_agent_adaptive
1340,done,22,mpc_central,mpc_agent
1341,toBeDone,22,mpc_central,mpc_agent_adaptive
1342,done,22,dmpc_admm,mpc_agent
1343,toBeDone,22,dmpc_admm,mpc_agent_adaptive
1480,done,22,mpc_central,mpc_agent
1481,toBeDone,22,mpc_central,mpc_agent_adaptive
1482,done,22,dmpc_admm,mpc_agent
1483,toBeDone,22,dmpc_admm,mpc_agent_adaptive
1620,done,22,mpc_central,mpc_agent
1621,toBeDone,22,mpc_central,mpc_agent_adaptive
1622,done,22,dmpc_admm,mpc_agent
1623,toBeDone,22,dmpc_admm,mpc_agent_adaptive
1760,done,22,mpc_central,mpc_agent
1761,toBeDone,22,mpc_central,mpc_agent_adaptive
1762,done,22,dmpc_admm,mpc_agent
1763,toBeDone,22,dmpc_admm,mpc_agent_adaptive
1900,done,22,mpc_central,mpc_agent
1901,toBeDone,22,mpc_central,mpc_agent_adaptive
1902,done,22,dmpc_admm,mpc_agent
1903,toBeDone,22,dmpc_admm,mpc_agent_adaptive
2040,done,22,mpc_central,mpc_agent
2041,toBeDone,22,mpc_central,mpc_agent_adaptive
2042,done,22,dmpc_admm,mpc_agent
2043,toBeDone,22,dmpc_admm,mpc_agent_adaptive
2180,done,22,mpc_central,mpc_agent
2181,toBeDone,22,mpc_central,mpc_agent_adaptive
2182,done,22,dmpc_admm,mpc_agent
2183,toBeDone,22,dmpc_admm,mpc_agent_adaptive
2320,done,22,mpc_central,mpc_agent
2321,toBeDone,22,mpc_central,mpc_agent_adaptive
2322,done,22,dmpc_admm,mpc_agent
2323,toBeDone,22,dmpc_admm,mpc_agent_adaptive
2460,done,22,mpc_central,mpc_agent
2461,toBeDone,22,mpc_central,mpc_agent_adaptive
2462,done,22,dmpc_admm,mpc_agent
2463,toBeDone,22,dmpc_admm,mpc_agent_adaptive
2600,done,22,mpc_central,mpc_agent
2601,toBeDone,22,mpc_central,mpc_agent_adaptive
2602,done,22,dmpc_admm,mpc_agent
2603,toBeDone,22,dmpc_admm,mpc_agent_adaptive
2740,done,22,mpc_central,mpc_agent
2741,toBeDone,22,mpc_central,mpc_agent_adaptive
2742,done,22,dmpc_admm,mpc_agent
2743,toBeDone,22,dmpc_admm,mpc_agent_adaptive
84,done,23,mpc_central,mpc_agent
85,toBeDone,23,mpc_central,mpc_agent_adaptive
86,done,23,dmpc_admm,mpc_agent
87,toBeDone,23,dmpc_admm,mpc_agent_adaptive
224,done,23,mpc_central,mpc_agent
225,toBeDone,23,mpc_central,mpc_agent_adaptive
226,done,23,dmpc_admm,mpc_agent
227,toBeDone,23,dmpc_admm,mpc_agent_adaptive
364,done,23,mpc_central,mpc_agent
365,toBeDone,23,mpc_central,mpc_agent_adaptive
366,done,23,dmpc_admm,mpc_agent
367,toBeDone,23,dmpc_admm,mpc_agent_adaptive
504,done,23,mpc_central,mpc_agent
505,toBeDone,23,mpc_central,mpc_agent_adaptive
506,done,23,dmpc_admm,mpc_agent
507,toBeDone,23,dmpc_admm,mpc_agent_adaptive
644,done,23,mpc_central,mpc_agent
645,toBeDone,23,mpc_central,mpc_agent_adaptive
646,done,23,dmpc_admm,mpc_agent
647,toBeDone,23,dmpc_admm,mpc_agent_adaptive
784,done,23,mpc_central,mpc_agent
785,toBeDone,23,mpc_central,mpc_agent_adaptive
786,done,23,dmpc_admm,mpc_agent
787,toBeDone,23,dmpc_admm,mpc_agent_adaptive
924,done,23,mpc_central,mpc_agent
925,toBeDone,23,mpc_central,mpc_agent_adaptive
926,done,23,dmpc_admm,mpc_agent
927,toBeDone,23,dmpc_admm,mpc_agent_adaptive
1064,done,23,mpc_central,mpc_agent
1065,toBeDone,23,mpc_central,mpc_agent_adaptive
1066,done,23,dmpc_admm,mpc_agent
1067,toBeDone,23,dmpc_admm,mpc_agent_adaptive
1204,done,23,mpc_central,mpc_agent
1205,toBeDone,23,mpc_central,mpc_agent_adaptive
1206,done,23,dmpc_admm,mpc_agent
1207,toBeDone,23,dmpc_admm,mpc_agent_adaptive
1344,done,23,mpc_central,mpc_agent
1345,toBeDone,23,mpc_central,mpc_agent_adaptive
1346,done,23,dmpc_admm,mpc_agent
1347,toBeDone,23,dmpc_admm,mpc_agent_adaptive
1484,done,23,mpc_central,mpc_agent
1485,toBeDone,23,mpc_central,mpc_agent_adaptive
1486,done,23,dmpc_admm,mpc_agent
1487,toBeDone,23,dmpc_admm,mpc_agent_adaptive
1624,done,23,mpc_central,mpc_agent
1625,toBeDone,23,mpc_central,mpc_agent_adaptive
1626,done,23,dmpc_admm,mpc_agent
1627,toBeDone,23,dmpc_admm,mpc_agent_adaptive
1764,done,23,mpc_central,mpc_agent
1765,toBeDone,23,mpc_central,mpc_agent_adaptive
1766,done,23,dmpc_admm,mpc_agent
1767,toBeDone,23,dmpc_admm,mpc_agent_adaptive
1904,done,23,mpc_central,mpc_agent
1905,toBeDone,23,mpc_central,mpc_agent_adaptive
1906,done,23,dmpc_admm,mpc_agent
1907,toBeDone,23,dmpc_admm,mpc_agent_adaptive
2044,done,23,mpc_central,mpc_agent
2045,toBeDone,23,mpc_central,mpc_agent_adaptive
2046,done,23,dmpc_admm,mpc_agent
2047,toBeDone,23,dmpc_admm,mpc_agent_adaptive
2184,done,23,mpc_central,mpc_agent
2185,toBeDone,23,mpc_central,mpc_agent_adaptive
2186,done,23,dmpc_admm,mpc_agent
2187,toBeDone,23,dmpc_admm,mpc_agent_adaptive
2324,done,23,mpc_central,mpc_agent
2325,toBeDone,23,mpc_central,mpc_agent_adaptive
2326,done,23,dmpc_admm,mpc_agent
2327,toBeDone,23,dmpc_admm,mpc_agent_adaptive
2464,done,23,mpc_central,mpc_agent
2465,toBeDone,23,mpc_central,mpc_agent_adaptive
2466,done,23,dmpc_admm,mpc_agent
2467,toBeDone,23,dmpc_admm,mpc_agent_adaptive
2604,done,23,mpc_central,mpc_agent
2605,toBeDone,23,mpc_central,mpc_agent_adaptive
2606,done,23,dmpc_admm,mpc_agent
2607,toBeDone,23,dmpc_admm,mpc_agent_adaptive
2744,done,23,mpc_central,mpc_agent
2745,toBeDone,23,mpc_central,mpc_agent_adaptive
2746,done,23,dmpc_admm,mpc_agent
2747,toBeDone,23,dmpc_admm,mpc_agent_adaptive
88,done,24,mpc_central,mpc_agent
89,toBeDone,24,mpc_central,mpc_agent_adaptive
90,done,24,dmpc_admm,mpc_agent
91,toBeDone,24,dmpc_admm,mpc_agent_adaptive
228,done,24,mpc_central,mpc_agent
229,toBeDone,24,mpc_central,mpc_agent_adaptive
230,done,24,dmpc_admm,mpc_agent
231,toBeDone,24,dmpc_admm,mpc_agent_adaptive
368,done,24,mpc_central,mpc_agent
369,toBeDone,24,mpc_central,mpc_agent_adaptive
370,done,24,dmpc_admm,mpc_agent
371,toBeDone,24,dmpc_admm,mpc_agent_adaptive
508,done,24,mpc_central,mpc_agent
509,toBeDone,24,mpc_central,mpc_agent_adaptive
510,done,24,dmpc_admm,mpc_agent
511,toBeDone,24,dmpc_admm,mpc_agent_adaptive
648,done,24,mpc_central,mpc_agent
649,toBeDone,24,mpc_central,mpc_agent_adaptive
650,done,24,dmpc_admm,mpc_agent
651,toBeDone,24,dmpc_admm,mpc_agent_adaptive
788,done,24,mpc_central,mpc_agent
789,toBeDone,24,mpc_central,mpc_agent_adaptive
790,done,24,dmpc_admm,mpc_agent
791,toBeDone,24,dmpc_admm,mpc_agent_adaptive
928,done,24,mpc_central,mpc_agent
929,toBeDone,24,mpc_central,mpc_agent_adaptive
930,done,24,dmpc_admm,mpc_agent
931,toBeDone,24,dmpc_admm,mpc_agent_adaptive
1068,done,24,mpc_central,mpc_agent
1069,toBeDone,24,mpc_central,mpc_agent_adaptive
1070,done,24,dmpc_admm,mpc_agent
1071,toBeDone,24,dmpc_admm,mpc_agent_adaptive
1208,done,24,mpc_central,mpc_agent
1209,toBeDone,24,mpc_central,mpc_agent_adaptive
1210,done,24,dmpc_admm,mpc_agent
1211,toBeDone,24,dmpc_admm,mpc_agent_adaptive
1348,done,24,mpc_central,mpc_agent
1349,toBeDone,24,mpc_central,mpc_agent_adaptive
1350,done,24,dmpc_admm,mpc_agent
1351,toBeDone,24,dmpc_admm,mpc_agent_adaptive
1488,done,24,mpc_central,mpc_agent
1489,toBeDone,24,mpc_central,mpc_agent_adaptive
1490,done,24,dmpc_admm,mpc_agent
1491,toBeDone,24,dmpc_admm,mpc_agent_adaptive
1628,done,24,mpc_central,mpc_agent
1629,toBeDone,24,mpc_central,mpc_agent_adaptive
1630,done,24,dmpc_admm,mpc_agent
1631,toBeDone,24,dmpc_admm,mpc_agent_adaptive
1768,done,24,mpc_central,mpc_agent
1769,toBeDone,24,mpc_central,mpc_agent_adaptive
1770,done,24,dmpc_admm,mpc_agent
1771,toBeDone,24,dmpc_admm,mpc_agent_adaptive
1908,done,24,mpc_central,mpc_agent
1909,toBeDone,24,mpc_central,mpc_agent_adaptive
1910,done,24,dmpc_admm,mpc_agent
1911,toBeDone,24,dmpc_admm,mpc_agent_adaptive
2048,done,24,mpc_central,mpc_agent
2049,toBeDone,24,mpc_central,mpc_agent_adaptive
2050,done,24,dmpc_admm,mpc_agent
2051,toBeDone,24,dmpc_admm,mpc_agent_adaptive
2188,done,24,mpc_central,mpc_agent
2189,toBeDone,24,mpc_central,mpc_agent_adaptive
2190,done,24,dmpc_admm,mpc_agent
2191,toBeDone,24,dmpc_admm,mpc_agent_adaptive
2328,done,24,mpc_central,mpc_agent
2329,toBeDone,24,mpc_central,mpc_agent_adaptive
2330,done,24,dmpc_admm,mpc_agent
2331,toBeDone,24,dmpc_admm,mpc_agent_adaptive
2468,done,24,mpc_central,mpc_agent
2469,toBeDone,24,mpc_central,mpc_agent_adaptive
2470,done,24,dmpc_admm,mpc_agent
2471,toBeDone,24,dmpc_admm,mpc_agent_adaptive
2608,done,24,mpc_central,mpc_agent
2609,toBeDone,24,mpc_central,mpc_agent_adaptive
2610,done,24,dmpc_admm,mpc_agent
2611,toBeDone,24,dmpc_admm,mpc_agent_adaptive
2748,done,24,mpc_central,mpc_agent
2749,toBeDone,24,mpc_central,mpc_agent_adaptive
2750,done,24,dmpc_admm,mpc_agent
2751,toBeDone,24,dmpc_admm,mpc_agent_adaptive
92,done,25,mpc_central,mpc_agent
93,toBeDone,25,mpc_central,mpc_agent_adaptive
94,done,25,dmpc_admm,mpc_agent
95,toBeDone,25,dmpc_admm,mpc_agent_adaptive
232,done,25,mpc_central,mpc_agent
233,toBeDone,25,mpc_central,mpc_agent_adaptive
234,done,25,dmpc_admm,mpc_agent
235,toBeDone,25,dmpc_admm,mpc_agent_adaptive
372,done,25,mpc_central,mpc_agent
373,toBeDone,25,mpc_central,mpc_agent_adaptive
374,done,25,dmpc_admm,mpc_agent
375,toBeDone,25,dmpc_admm,mpc_agent_adaptive
512,done,25,mpc_central,mpc_agent
513,toBeDone,25,mpc_central,mpc_agent_adaptive
514,done,25,dmpc_admm,mpc_agent
515,toBeDone,25,dmpc_admm,mpc_agent_adaptive
652,done,25,mpc_central,mpc_agent
653,toBeDone,25,mpc_central,mpc_agent_adaptive
654,done,25,dmpc_admm,mpc_agent
655,toBeDone,25,dmpc_admm,mpc_agent_adaptive
792,done,25,mpc_central,mpc_agent
793,toBeDone,25,mpc_central,mpc_agent_adaptive
794,done,25,dmpc_admm,mpc_agent
795,toBeDone,25,dmpc_admm,mpc_agent_adaptive
932,done,25,mpc_central,mpc_agent
933,toBeDone,25,mpc_central,mpc_agent_adaptive
934,done,25,dmpc_admm,mpc_agent
935,toBeDone,25,dmpc_admm,mpc_agent_adaptive
1072,done,25,mpc_central,mpc_agent
1073,toBeDone,25,mpc_central,mpc_agent_adaptive
1074,done,25,dmpc_admm,mpc_agent
1075,toBeDone,25,dmpc_admm,mpc_agent_adaptive
1212,done,25,mpc_central,mpc_agent
1213,toBeDone,25,mpc_central,mpc_agent_adaptive
1214,done,25,dmpc_admm,mpc_agent
1215,toBeDone,25,dmpc_admm,mpc_agent_adaptive
1352,done,25,mpc_central,mpc_agent
1353,toBeDone,25,mpc_central,mpc_agent_adaptive
1354,done,25,dmpc_admm,mpc_agent
1355,toBeDone,25,dmpc_admm,mpc_agent_adaptive
1492,done,25,mpc_central,mpc_agent
1493,toBeDone,25,mpc_central,mpc_agent_adaptive
1494,done,25,dmpc_admm,mpc_agent
1495,toBeDone,25,dmpc_admm,mpc_agent_adaptive
1632,done,25,mpc_central,mpc_agent
1633,toBeDone,25,mpc_central,mpc_agent_adaptive
1634,done,25,dmpc_admm,mpc_agent
1635,toBeDone,25,dmpc_admm,mpc_agent_adaptive
1772,done,25,mpc_central,mpc_agent
1773,toBeDone,25,mpc_central,mpc_agent_adaptive
1774,done,25,dmpc_admm,mpc_agent
1775,toBeDone,25,dmpc_admm,mpc_agent_adaptive
1912,done,25,mpc_central,mpc_agent
1913,toBeDone,25,mpc_central,mpc_agent_adaptive
1914,done,25,dmpc_admm,mpc_agent
1915,toBeDone,25,dmpc_admm,mpc_agent_adaptive
2052,done,25,mpc_central,mpc_agent
2053,toBeDone,25,mpc_central,mpc_agent_adaptive
2054,done,25,dmpc_admm,mpc_agent
2055,toBeDone,25,dmpc_admm,mpc_agent_adaptive
2192,done,25,mpc_central,mpc_agent
2193,toBeDone,25,mpc_central,mpc_agent_adaptive
2194,done,25,dmpc_admm,mpc_agent
2195,toBeDone,25,dmpc_admm,mpc_agent_adaptive
2332,done,25,mpc_central,mpc_agent
2333,toBeDone,25,mpc_central,mpc_agent_adaptive
2334,done,25,dmpc_admm,mpc_agent
2335,toBeDone,25,dmpc_admm,mpc_agent_adaptive
2472,done,25,mpc_central,mpc_agent
2473,toBeDone,25,mpc_central,mpc_agent_adaptive
2474,done,25,dmpc_admm,mpc_agent
2475,toBeDone,25,dmpc_admm,mpc_agent_adaptive
2612,done,25,mpc_central,mpc_agent
2613,toBeDone,25,mpc_central,mpc_agent_adaptive
2614,done,25,dmpc_admm,mpc_agent
2615,toBeDone,25,dmpc_admm,mpc_agent_adaptive
2752,done,25,mpc_central,mpc_agent
2753,toBeDone,25,mpc_central,mpc_agent_adaptive
2754,done,25,dmpc_admm,mpc_agent
2755,toBeDone,25,dmpc_admm,mpc_agent_adaptive
96,done,26,mpc_central,mpc_agent
97,toBeDone,26,mpc_central,mpc_agent_adaptive
98,done,26,dmpc_admm,mpc_agent
99,toBeDone,26,dmpc_admm,mpc_agent_adaptive
236,done,26,mpc_central,mpc_agent
237,toBeDone,26,mpc_central,mpc_agent_adaptive
238,done,26,dmpc_admm,mpc_agent
239,toBeDone,26,dmpc_admm,mpc_agent_adaptive
376,done,26,mpc_central,mpc_agent
377,toBeDone,26,mpc_central,mpc_agent_adaptive
378,done,26,dmpc_admm,mpc_agent
379,toBeDone,26,dmpc_admm,mpc_agent_adaptive
516,done,26,mpc_central,mpc_agent
517,toBeDone,26,mpc_central,mpc_agent_adaptive
518,done,26,dmpc_admm,mpc_agent
519,toBeDone,26,dmpc_admm,mpc_agent_adaptive
656,done,26,mpc_central,mpc_agent
657,toBeDone,26,mpc_central,mpc_agent_adaptive
658,done,26,dmpc_admm,mpc_agent
659,toBeDone,26,dmpc_admm,mpc_agent_adaptive
796,done,26,mpc_central,mpc_agent
797,toBeDone,26,mpc_central,mpc_agent_adaptive
798,done,26,dmpc_admm,mpc_agent
799,toBeDone,26,dmpc_admm,mpc_agent_adaptive
936,done,26,mpc_central,mpc_agent
937,toBeDone,26,mpc_central,mpc_agent_adaptive
938,done,26,dmpc_admm,mpc_agent
939,toBeDone,26,dmpc_admm,mpc_agent_adaptive
1076,done,26,mpc_central,mpc_agent
1077,toBeDone,26,mpc_central,mpc_agent_adaptive
1078,done,26,dmpc_admm,mpc_agent
1079,toBeDone,26,dmpc_admm,mpc_agent_adaptive
1216,done,26,mpc_central,mpc_agent
1217,toBeDone,26,mpc_central,mpc_agent_adaptive
1218,done,26,dmpc_admm,mpc_agent
1219,toBeDone,26,dmpc_admm,mpc_agent_adaptive
1356,done,26,mpc_central,mpc_agent
1357,toBeDone,26,mpc_central,mpc_agent_adaptive
1358,done,26,dmpc_admm,mpc_agent
1359,toBeDone,26,dmpc_admm,mpc_agent_adaptive
1496,done,26,mpc_central,mpc_agent
1497,toBeDone,26,mpc_central,mpc_agent_adaptive
1498,done,26,dmpc_admm,mpc_agent
1499,toBeDone,26,dmpc_admm,mpc_agent_adaptive
1636,done,26,mpc_central,mpc_agent
1637,toBeDone,26,mpc_central,mpc_agent_adaptive
1638,done,26,dmpc_admm,mpc_agent
1639,toBeDone,26,dmpc_admm,mpc_agent_adaptive
1776,done,26,mpc_central,mpc_agent
1777,toBeDone,26,mpc_central,mpc_agent_adaptive
1778,done,26,dmpc_admm,mpc_agent
1779,toBeDone,26,dmpc_admm,mpc_agent_adaptive
1916,done,26,mpc_central,mpc_agent
1917,toBeDone,26,mpc_central,mpc_agent_adaptive
1918,done,26,dmpc_admm,mpc_agent
1919,toBeDone,26,dmpc_admm,mpc_agent_adaptive
2056,done,26,mpc_central,mpc_agent
2057,toBeDone,26,mpc_central,mpc_agent_adaptive
2058,done,26,dmpc_admm,mpc_agent
2059,toBeDone,26,dmpc_admm,mpc_agent_adaptive
2196,done,26,mpc_central,mpc_agent
2197,toBeDone,26,mpc_central,mpc_agent_adaptive
2198,done,26,dmpc_admm,mpc_agent
2199,toBeDone,26,dmpc_admm,mpc_agent_adaptive
2336,done,26,mpc_central,mpc_agent
